"년도","분기","시도명","시군구명","단속업소수","적발건수","고발센터신고건수","계","등록취소","업무정지"
"2021",1,경상남도,진주시,0,1,0,1,0,1
"2021",1,경상남도,김해시,0,1,0,1,0,1
"2021",1,강원특별자치도,춘천시,0,4,0,4,1,3
"2021",1,강원특별자치도,원주시,0,1,0,1,0,1
"2021",1,강원특별자치도,태백시,0,1,0,1,0,1
"2021",1,강원특별자치도,횡성군,0,1,0,1,0,0
"2021",1,전북특별자치도,군산시,0,2,0,2,1,0
"2021",2,서울특별시,성동구,1,3,0,3,0,1
"2021",2,서울특별시,광진구,0,3,2,3,1,2
"2021",2,서울특별시,동대문구,0,3,0,3,0,2
"2021",2,서울특별시,강북구,0,10,0,10,1,2
"2021",2,서울특별시,노원구,0,1,0,1,0,1
"2021",2,서울특별시,은평구,0,1,0,1,1,0
"2021",2,서울특별시,서대문구,0,1,0,1,1,0
"2021",2,서울특별시,강서구,0,8,0,8,0,2
"2021",2,서울특별시,동작구,0,1,0,1,1,0
"2021",2,서울특별시,관악구,2,5,0,5,0,0
"2021",2,서울특별시,서초구,0,1,0,1,0,1
"2021",2,서울특별시,강남구,2,9,0,9,0,8
"2021",2,서울특별시,송파구,0,7,0,7,0,5
"2021",2,부산광역시,북구,0,2,0,2,0,1
"2021",2,부산광역시,해운대구,0,1,0,1,0,0
"2021",2,부산광역시,사하구,0,1,0,1,0,0
"2021",2,부산광역시,연제구,0,6,0,6,0,0
"2021",2,부산광역시,수영구,0,2,0,2,0,0
"2021",2,부산광역시,사상구,0,1,0,1,1,0
"2021",2,대구광역시,동구,0,1,0,1,1,0
"2021",2,대구광역시,남구,0,2,0,2,1,0
"2021",2,대구광역시,북구,0,7,0,7,0,2
"2021",2,대구광역시,수성구,0,3,0,3,1,1
"2021",2,대구광역시,달서구,0,3,0,3,0,0
"2021",2,대구광역시,달성군,0,1,0,1,0,0
"2021",2,인천광역시,중구,0,1,0,1,0,1
"2021",2,인천광역시,남동구,0,2,0,2,1,1
"2021",2,인천광역시,부평구,0,3,0,3,0,1
"2021",2,인천광역시,서구,0,4,0,4,0,2
"2021",2,광주광역시,동구,0,4,0,4,1,2
"2021",2,광주광역시,서구,0,14,0,14,2,8
"2021",2,광주광역시,남구,0,2,0,2,0,0
"2021",2,광주광역시,광산구,0,4,0,4,0,3
"2021",2,대전광역시,동구,0,4,0,4,1,1
"2021",2,대전광역시,서구,0,2,0,2,0,0
"2021",2,대전광역시,유성구,0,3,0,3,1,1
"2021",2,울산광역시,중구,0,2,0,2,0,0
"2021",2,울산광역시,남구,0,1,0,1,1,0
"2021",2,울산광역시,울주군,0,3,0,3,0,2
"2021",2,세종특별자치시,세종시,0,3,0,3,1,0
"2021",2,경기도,수원시장안구,0,1,0,1,0,1
"2021",2,경기도,수원시권선구,0,2,0,2,1,0
"2021",2,경기도,수원시팔달구,0,1,0,1,0,0
"2021",2,경기도,성남시수정구,0,2,0,2,0,1
"2021",2,경기도,의정부시,0,3,0,3,0,1
"2021",2,경기도,안양시동안구,0,2,0,2,0,1
"2021",2,경기도,부천시,0,2,0,2,0,0
"2021",2,경기도,광명시,0,1,0,1,0,1
"2021",2,경기도,평택시,0,2,0,2,0,2
"2021",2,경기도,안산시상록구,0,1,0,1,0,0
"2021",2,경기도,고양시덕양구,0,2,0,2,1,0
"2021",2,경기도,고양시일산서구,0,1,0,1,0,0
"2021",2,경기도,구리시,0,1,0,1,0,0
"2021",2,경기도,남양주시,0,5,0,5,0,1
"2021",2,경기도,오산시,0,1,0,1,0,1
"2021",2,경기도,군포시,0,1,0,1,0,0
"2021",2,경기도,의왕시,0,1,0,1,0,0
"2021",2,경기도,파주시,0,5,0,5,1,1
"2021",2,경기도,이천시,0,2,0,2,0,0
"2021",2,경기도,김포시,0,4,0,4,2,2
"2021",2,경기도,화성시,0,5,0,5,1,4
"2021",2,경기도,광주시,0,1,0,1,0,0
"2021",2,경기도,양주시,0,2,0,2,0,1
"2021",2,경기도,포천시,0,1,0,1,0,1
"2021",2,충청북도,청주시상당구,0,1,0,1,0,0
"2021",2,충청북도,청주시서원구,0,3,0,3,1,2
"2021",2,충청북도,청주시흥덕구,0,2,0,2,0,1
"2021",2,충청남도,천안시서북구,0,2,0,2,0,0
"2021",2,충청남도,서산시,0,1,0,1,0,0
"2021",2,충청남도,서천군,0,1,0,1,0,0
"2021",2,전라남도,여수시,0,1,0,1,1,0
"2021",2,경상북도,포항시남구,0,1,0,1,0,0
"2021",2,경상북도,포항시북구,0,1,0,1,0,1
"2021",2,경상북도,구미시,0,43,0,43,1,19
"2021",2,경상북도,영주시,0,1,0,1,0,1
"2021",2,경상북도,영천시,0,1,0,1,0,0
"2021",2,경상북도,경산시,0,1,0,1,0,1
"2021",2,경상북도,청도군,0,1,0,1,1,0
"2021",2,경상남도,창원시성산구,0,1,0,1,0,0
"2021",2,경상남도,사천시,0,3,0,3,0,0
"2021",2,경상남도,김해시,0,1,0,1,0,1
"2021",2,경상남도,하동군,0,2,0,2,0,1
"2021",2,제주특별자치도,서귀포시,0,1,0,1,0,0
"2021",2,강원특별자치도,춘천시,0,1,0,1,1,0
"2021",2,강원특별자치도,원주시,0,1,0,1,1,0
"2021",2,강원특별자치도,속초시,0,1,0,1,0,1
"2021",2,전북특별자치도,전주시덕진구,0,1,0,1,0,0
"2021",2,전북특별자치도,정읍시,0,1,0,1,0,1
"2021",2,전북특별자치도,완주군,0,1,0,1,0,1
"2021",3,서울특별시,종로구,0,2,0,2,0,0
"2021",3,서울특별시,중구,1,1,0,1,0,0
"2021",3,서울특별시,용산구,0,6,0,6,0,3
"2021",3,서울특별시,성동구,2,2,0,2,0,1
"2021",3,서울특별시,광진구,0,1,0,1,0,1
"2021",3,서울특별시,중랑구,0,1,0,1,0,1
"2021",3,서울특별시,도봉구,0,2,0,2,0,0
"2021",3,서울특별시,노원구,0,2,0,2,0,2
"2021",3,서울특별시,양천구,0,1,0,1,1,0
"2021",3,서울특별시,강서구,0,3,0,3,0,1
"2021",3,서울특별시,금천구,0,3,0,3,1,0
"2021",3,서울특별시,영등포구,0,1,0,1,0,0
"2021",3,서울특별시,동작구,0,1,0,1,0,0
"2021",3,서울특별시,관악구,0,1,0,1,0,0
"2021",3,서울특별시,강남구,3,10,0,10,1,9
"2021",3,서울특별시,송파구,0,2,0,2,0,0
"2021",3,서울특별시,강동구,0,2,0,2,0,1
"2021",3,부산광역시,서구,0,1,0,1,0,1
"2021",3,부산광역시,부산진구,0,1,0,1,1,0
"2021",3,부산광역시,남구,0,3,0,3,1,0
"2021",3,부산광역시,북구,0,1,0,1,0,1
"2021",3,부산광역시,해운대구,0,2,0,2,0,1
"2021",3,부산광역시,강서구,0,2,0,2,0,0
"2021",3,부산광역시,연제구,0,2,0,2,0,1
"2021",3,부산광역시,수영구,0,5,0,5,0,3
"2021",3,부산광역시,기장군,0,1,0,1,0,1
"2021",3,대구광역시,서구,0,1,0,1,0,1
"2021",3,대구광역시,북구,0,2,0,2,0,0
"2021",3,대구광역시,수성구,0,20,0,20,0,1
"2021",3,대구광역시,달서구,0,10,0,10,0,0
"2021",3,인천광역시,중구,0,1,0,1,0,1
"2021",3,인천광역시,남동구,0,3,0,3,0,3
"2021",3,인천광역시,부평구,0,4,0,4,0,1
"2021",3,인천광역시,서구,0,10,0,10,1,1
"2021",3,광주광역시,서구,0,13,0,13,1,5
"2021",3,광주광역시,남구,0,1,0,1,0,1
"2021",3,광주광역시,북구,0,1,0,1,0,1
"2021",3,광주광역시,광산구,0,3,0,3,0,2
"2021",3,대전광역시,동구,0,6,0,6,0,0
"2021",3,대전광역시,유성구,0,1,0,1,0,1
"2021",3,대전광역시,대덕구,0,3,0,3,0,1
"2021",3,울산광역시,남구,0,1,0,1,0,0
"2021",3,울산광역시,동구,0,1,0,1,0,0
"2021",3,울산광역시,북구,0,1,0,1,0,1
"2021",3,세종특별자치시,세종시,0,2,0,2,0,0
"2021",3,경기도,수원시장안구,0,1,0,1,0,1
"2021",3,경기도,수원시권선구,0,3,0,3,0,2
"2021",3,경기도,수원시팔달구,0,2,0,2,2,0
"2021",3,경기도,수원시영통구,0,1,0,1,1,0
"2021",3,경기도,성남시중원구,0,1,0,1,0,1
"2021",3,경기도,의정부시,0,9,0,9,0,1
"2021",3,경기도,안양시동안구,0,2,0,2,0,2
"2021",3,경기도,부천시,0,13,0,13,0,1
"2021",3,경기도,평택시,0,6,0,6,0,1
"2021",3,경기도,안산시단원구,0,3,0,3,2,1
"2021",3,경기도,고양시일산동구,0,3,0,3,0,1
"2021",3,경기도,과천시,0,1,0,1,0,1
"2021",3,경기도,남양주시,0,10,0,10,0,2
"2021",3,경기도,오산시,0,1,0,1,0,0
"2021",3,경기도,시흥시,0,1,0,1,0,1
"2021",3,경기도,군포시,0,1,0,1,0,0
"2021",3,경기도,의왕시,0,1,0,1,0,1
"2021",3,경기도,하남시,0,4,0,4,0,1
"2021",3,경기도,용인시기흥구,0,1,0,1,0,1
"2021",3,경기도,파주시,0,2,0,2,0,2
"2021",3,경기도,이천시,0,3,0,3,0,1
"2021",3,경기도,안성시,0,2,0,2,0,2
"2021",3,경기도,김포시,0,11,0,11,0,10
"2021",3,경기도,광주시,0,1,0,1,0,0
"2021",3,경기도,양주시,0,1,0,1,0,0
"2021",3,경기도,양평군,0,1,0,1,0,1
"2021",3,충청북도,청주시상당구,0,4,0,4,1,0
"2021",3,충청북도,청주시서원구,0,2,0,2,1,0
"2021",3,충청북도,보은군,0,1,0,1,1,0
"2021",3,충청북도,옥천군,0,1,0,1,1,0
"2021",3,충청북도,진천군,0,1,0,1,0,1
"2021",3,충청남도,천안시동남구,0,1,0,1,0,0
"2021",3,충청남도,천안시서북구,0,10,0,10,0,1
"2021",3,충청남도,공주시,0,1,0,1,1,0
"2021",3,충청남도,아산시,0,5,0,5,1,3
"2021",3,충청남도,서천군,0,1,0,1,0,1
"2021",3,전라남도,여수시,0,1,0,1,0,0
"2021",3,전라남도,나주시,0,2,0,2,1,1
"2021",3,경상북도,포항시남구,0,1,0,1,1,0
"2021",3,경상북도,포항시북구,0,1,0,1,0,1
"2021",3,경상북도,구미시,0,29,0,29,0,3
"2021",3,경상북도,문경시,1,1,0,1,1,0
"2021",3,경상북도,경산시,0,3,0,3,0,1
"2021",3,경상북도,성주군,0,1,0,1,0,1
"2021",3,경상남도,창원시성산구,0,3,0,3,1,0
"2021",3,경상남도,창원시진해구,0,1,0,1,1,0
"2021",3,경상남도,진주시,0,2,0,2,2,0
"2021",3,경상남도,사천시,0,1,0,1,1,0
"2021",3,경상남도,김해시,0,2,0,2,0,2
"2021",3,경상남도,양산시,0,5,0,5,0,1
"2021",3,경상남도,하동군,0,1,0,1,0,1
"2021",3,제주특별자치도,제주시,0,7,0,7,0,0
"2021",3,제주특별자치도,서귀포시,0,1,0,1,0,0
"2021",3,강원특별자치도,원주시,0,2,0,2,0,2
"2021",3,전북특별자치도,전주시덕진구,0,7,0,7,4,0
"2021",3,전북특별자치도,남원시,0,1,0,1,0,1
"2021",3,전북특별자치도,김제시,0,1,0,1,1,0
"2021",3,전북특별자치도,완주군,0,1,0,1,0,0
"2021",4,서울특별시,종로구,0,1,0,1,1,0
"2021",4,서울특별시,용산구,0,2,0,2,0,2
"2021",4,서울특별시,성동구,1,5,0,5,0,1
"2021",4,서울특별시,동대문구,0,2,0,2,1,0
"2021",4,서울특별시,강북구,0,1,0,1,0,0
"2021",4,서울특별시,도봉구,0,1,0,1,0,0
"2021",4,서울특별시,노원구,0,1,0,1,0,0
"2021",4,서울특별시,은평구,0,3,0,3,3,0
"2021",4,서울특별시,서대문구,0,2,0,2,1,0
"2021",4,서울특별시,마포구,0,1,0,1,0,1
"2021",4,서울특별시,양천구,0,2,0,2,2,0
"2021",4,서울특별시,강서구,1,8,0,8,0,1
"2021",4,서울특별시,구로구,15,15,0,15,0,1
"2021",4,서울특별시,관악구,0,13,0,13,2,0
"2021",4,서울특별시,서초구,0,2,0,2,2,0
"2021",4,서울특별시,강남구,3,10,0,10,2,8
"2021",4,서울특별시,송파구,0,6,0,6,0,3
"2021",4,서울특별시,강동구,0,1,0,1,0,0
"2021",4,부산광역시,중구,0,3,0,3,0,1
"2021",4,부산광역시,서구,0,5,0,5,0,0
"2021",4,부산광역시,동구,0,3,0,3,0,1
"2021",4,부산광역시,부산진구,0,1,0,1,1,0
"2021",4,부산광역시,동래구,0,2,2,2,0,0
"2021",4,부산광역시,남구,0,7,0,7,0,0
"2021",4,부산광역시,해운대구,0,13,0,13,0,3
"2021",4,부산광역시,금정구,0,4,0,4,0,0
"2021",4,부산광역시,강서구,0,3,0,3,0,0
"2021",4,부산광역시,연제구,0,13,0,13,0,1
"2021",4,부산광역시,수영구,0,5,0,5,1,1
"2021",4,대구광역시,동구,0,3,0,3,1,1
"2021",4,대구광역시,서구,0,2,0,2,0,0
"2021",4,대구광역시,북구,0,8,0,8,1,0
"2021",4,대구광역시,수성구,0,5,0,5,0,0
"2021",4,대구광역시,달서구,0,5,0,5,0,1
"2021",4,대구광역시,달성군,0,1,0,1,0,0
"2021",4,인천광역시,중구,0,2,0,2,0,1
"2021",4,인천광역시,미추홀구,0,3,0,3,0,2
"2021",4,인천광역시,연수구,0,1,0,1,0,0
"2021",4,인천광역시,남동구,0,2,0,2,0,1
"2021",4,인천광역시,서구,0,4,0,4,0,2
"2021",4,광주광역시,동구,0,1,0,1,0,1
"2021",4,광주광역시,서구,0,16,0,16,2,10
"2021",4,광주광역시,북구,0,1,0,1,0,1
"2021",4,광주광역시,광산구,0,4,0,4,0,4
"2021",4,대전광역시,동구,0,3,0,3,0,1
"2021",4,대전광역시,중구,0,1,0,1,0,0
"2021",4,대전광역시,유성구,0,9,0,9,0,1
"2021",4,대전광역시,대덕구,0,3,0,3,0,0
"2021",4,울산광역시,중구,0,2,0,2,1,0
"2021",4,울산광역시,동구,0,1,0,1,1,0
"2021",4,울산광역시,북구,0,5,0,5,1,1
"2021",4,울산광역시,울주군,0,2,0,2,0,2
"2021",4,세종특별자치시,세종시,0,1,0,1,0,1
"2021",4,경기도,수원시권선구,0,2,0,2,1,0
"2021",4,경기도,수원시팔달구,0,2,0,2,0,1
"2021",4,경기도,성남시수정구,0,1,0,1,0,0
"2021",4,경기도,성남시중원구,0,4,0,4,2,1
"2021",4,경기도,성남시분당구,0,6,0,6,0,2
"2021",4,경기도,의정부시,1,1,0,1,0,1
"2021",4,경기도,안양시만안구,0,2,0,2,1,0
"2021",4,경기도,부천시,0,9,0,9,0,1
"2021",4,경기도,평택시,0,1,0,1,0,1
"2021",4,경기도,안산시상록구,0,2,0,2,1,1
"2021",4,경기도,안산시단원구,0,5,0,5,1,4
"2021",4,경기도,고양시덕양구,0,1,0,1,0,0
"2021",4,경기도,고양시일산동구,0,7,0,7,0,0
"2021",4,경기도,고양시일산서구,0,1,0,1,0,0
"2021",4,경기도,과천시,0,1,0,1,0,1
"2021",4,경기도,구리시,0,1,0,1,1,0
"2021",4,경기도,남양주시,0,7,0,7,1,1
"2021",4,경기도,용인시기흥구,0,2,0,2,2,0
"2021",4,경기도,이천시,0,1,0,1,0,1
"2021",4,경기도,김포시,0,12,0,12,1,6
"2021",4,경기도,화성시,0,10,0,10,0,7
"2021",4,경기도,광주시,0,1,0,1,0,0
"2021",4,경기도,양주시,0,2,0,2,1,1
"2021",4,경기도,연천군,0,2,0,2,0,2
"2021",4,경기도,가평군,0,1,0,1,0,1
"2021",4,충청북도,청주시상당구,0,1,0,1,0,0
"2021",4,충청북도,진천군,0,1,0,1,0,0
"2021",4,충청남도,천안시서북구,0,9,0,9,0,2
"2021",4,충청남도,논산시,0,1,0,1,0,1
"2021",4,전라남도,목포시,0,1,0,1,1,0
"2021",4,전라남도,여수시,0,2,0,2,0,1
"2021",4,전라남도,나주시,0,1,0,1,0,1
"2021",4,전라남도,광양시,0,2,0,2,0,2
"2021",4,전라남도,신안군,0,1,0,1,1,0
"2021",4,경상북도,포항시남구,0,1,0,1,0,0
"2021",4,경상북도,포항시북구,0,12,0,12,0,0
"2021",4,경상북도,경주시,0,2,0,2,0,1
"2021",4,경상북도,구미시,0,19,0,19,1,5
"2021",4,경상북도,영천시,0,2,0,2,1,0
"2021",4,경상북도,문경시,0,1,0,1,1,0
"2021",4,경상북도,경산시,0,1,0,1,0,0
"2021",4,경상북도,청도군,0,1,0,1,0,0
"2021",4,경상북도,성주군,0,1,0,1,0,0
"2021",4,경상북도,칠곡군,0,1,0,1,0,1
"2021",4,경상남도,창원시의창구,0,1,0,1,1,0
"2021",4,경상남도,창원시성산구,0,5,0,5,0,0
"2021",4,경상남도,창원시진해구,0,8,0,8,1,0
"2021",4,경상남도,진주시,0,1,0,1,1,0
"2021",4,경상남도,사천시,0,1,0,1,1,0
"2021",4,경상남도,김해시,0,3,0,3,1,2
"2021",4,경상남도,밀양시,0,3,0,3,0,0
"2021",4,경상남도,거제시,0,1,0,1,0,0
"2021",4,경상남도,양산시,0,4,0,4,0,2
"2021",4,제주특별자치도,제주시,0,15,0,15,0,0
"2021",4,강원특별자치도,원주시,0,7,0,7,0,0
"2021",4,강원특별자치도,강릉시,0,1,0,1,1,0
"2021",4,강원특별자치도,삼척시,0,1,0,1,0,0
"2021",4,전북특별자치도,전주시덕진구,0,2,0,2,0,0
"2021",4,전북특별자치도,완주군,0,1,0,1,1,0
"2022",1,서울특별시,중구,0,3,0,3,0,1
"2022",1,서울특별시,성동구,3,3,0,3,0,1
"2022",1,서울특별시,광진구,0,1,0,1,1,0
"2022",1,서울특별시,동대문구,0,2,0,2,0,2
"2022",1,서울특별시,중랑구,0,2,0,2,0,0
"2022",1,서울특별시,도봉구,0,1,0,1,0,0
"2022",1,서울특별시,은평구,0,2,0,2,2,0
"2022",1,서울특별시,서대문구,0,2,0,2,1,1
"2022",1,서울특별시,마포구,0,2,0,2,0,1
"2022",1,서울특별시,양천구,0,4,0,4,0,0
"2022",1,서울특별시,강서구,0,18,0,18,0,0
"2022",1,서울특별시,구로구,2,2,0,2,0,1
"2022",1,서울특별시,금천구,0,1,0,1,0,0
"2022",1,서울특별시,영등포구,0,2,0,2,1,1
"2022",1,서울특별시,동작구,0,4,0,4,0,0
"2022",1,서울특별시,관악구,0,1,0,1,0,0
"2022",1,서울특별시,서초구,0,1,0,1,0,1
"2022",1,서울특별시,강남구,5,10,0,10,1,4
"2022",1,서울특별시,송파구,0,4,0,4,0,0
"2022",1,부산광역시,중구,0,1,0,1,0,1
"2022",1,부산광역시,부산진구,0,2,0,2,0,0
"2022",1,부산광역시,동래구,0,2,0,2,0,0
"2022",1,부산광역시,남구,0,5,0,5,1,0
"2022",1,부산광역시,해운대구,0,7,0,7,0,1
"2022",1,부산광역시,사하구,0,1,0,1,0,0
"2022",1,부산광역시,금정구,0,5,0,5,0,1
"2022",1,부산광역시,연제구,0,15,0,15,0,1
"2022",1,부산광역시,수영구,0,10,0,10,0,1
"2022",1,대구광역시,동구,0,1,0,1,0,1
"2022",1,대구광역시,남구,0,3,0,3,0,0
"2022",1,대구광역시,북구,0,6,0,6,0,0
"2022",1,대구광역시,수성구,0,2,0,2,0,0
"2022",1,인천광역시,중구,0,1,0,1,0,1
"2022",1,인천광역시,미추홀구,0,5,0,5,0,2
"2022",1,인천광역시,남동구,0,1,0,1,0,1
"2022",1,인천광역시,부평구,0,3,0,3,0,2
"2022",1,인천광역시,서구,0,13,0,13,0,1
"2022",1,광주광역시,동구,0,1,0,1,1,0
"2022",1,광주광역시,서구,0,11,0,11,0,7
"2022",1,광주광역시,광산구,0,2,0,2,0,0
"2022",1,대전광역시,동구,0,8,0,8,0,2
"2022",1,대전광역시,중구,0,6,0,6,0,0
"2022",1,대전광역시,유성구,0,11,0,11,0,0
"2022",1,울산광역시,중구,0,5,0,5,1,1
"2022",1,울산광역시,남구,0,6,0,6,2,0
"2022",1,울산광역시,울주군,0,2,0,2,0,2
"2022",1,세종특별자치시,세종시,0,1,0,1,0,1
"2022",1,경기도,수원시권선구,0,2,0,2,1,0
"2022",1,경기도,수원시팔달구,0,2,0,2,0,0
"2022",1,경기도,수원시영통구,0,7,0,7,0,2
"2022",1,경기도,성남시수정구,0,1,0,1,0,0
"2022",1,경기도,성남시중원구,0,3,0,3,0,0
"2022",1,경기도,의정부시,0,4,0,4,1,0
"2022",1,경기도,안양시동안구,0,1,0,1,1,0
"2022",1,경기도,부천시,0,4,0,4,0,2
"2022",1,경기도,평택시,0,7,0,7,1,3
"2022",1,경기도,안산시단원구,0,2,0,2,2,0
"2022",1,경기도,고양시덕양구,0,2,0,2,0,1
"2022",1,경기도,고양시일산동구,0,1,0,1,0,1
"2022",1,경기도,고양시일산서구,0,3,0,3,0,0
"2022",1,경기도,남양주시,0,5,0,5,0,4
"2022",1,경기도,군포시,0,2,0,2,1,1
"2022",1,경기도,하남시,0,1,0,1,0,1
"2022",1,경기도,파주시,0,2,0,2,0,0
"2022",1,경기도,이천시,0,2,0,2,1,1
"2022",1,경기도,안성시,0,2,0,2,0,1
"2022",1,경기도,김포시,0,5,0,5,1,3
"2022",1,경기도,화성시,0,9,0,9,3,6
"2022",1,경기도,포천시,0,2,0,2,0,0
"2022",1,충청남도,계룡시,0,1,0,1,1,0
"2022",1,충청남도,예산군,0,1,0,1,0,1
"2022",1,전라남도,여수시,0,1,0,1,0,0
"2022",1,전라남도,나주시,0,1,0,1,1,0
"2022",1,전라남도,담양군,0,1,0,1,1,0
"2022",1,경상북도,포항시북구,0,12,0,12,0,2
"2022",1,경상북도,구미시,0,84,0,84,0,0
"2022",1,경상북도,영천시,0,1,0,1,0,1
"2022",1,경상북도,경산시,0,2,0,2,1,0
"2022",1,경상북도,청도군,0,1,0,1,0,0
"2022",1,경상북도,성주군,0,1,0,1,0,0
"2022",1,경상북도,예천군,0,1,0,1,1,0
"2022",1,경상남도,창원시성산구,0,2,0,2,0,1
"2022",1,경상남도,창원시진해구,0,1,0,1,0,0
"2022",1,경상남도,김해시,0,3,0,3,1,2
"2022",1,경상남도,거제시,0,1,0,1,0,1
"2022",1,제주특별자치도,제주시,0,11,0,11,0,0
"2022",1,강원특별자치도,원주시,0,4,0,4,1,1
"2022",1,강원특별자치도,평창군,0,1,0,1,1,0
"2022",1,전북특별자치도,전주시덕진구,0,5,0,5,0,0
"2022",1,전북특별자치도,군산시,0,1,0,1,1,0
"2022",1,전북특별자치도,익산시,0,2,0,2,0,2
"2022",1,전북특별자치도,김제시,0,1,0,1,0,1
"2022",2,서울특별시,종로구,0,1,0,1,1,0
"2022",2,서울특별시,중구,0,1,0,1,1,0
"2022",2,서울특별시,성동구,1,1,0,1,0,1
"2022",2,서울특별시,동대문구,0,6,0,6,1,1
"2022",2,서울특별시,성북구,0,2,0,2,0,0
"2022",2,서울특별시,강북구,0,1,0,1,0,1
"2022",2,서울특별시,서대문구,0,1,0,1,1,0
"2022",2,서울특별시,마포구,0,1,0,1,1,0
"2022",2,서울특별시,양천구,0,5,0,5,0,4
"2022",2,서울특별시,강서구,0,13,0,13,0,2
"2022",2,서울특별시,구로구,1,1,0,1,0,0
"2022",2,서울특별시,영등포구,0,5,0,5,1,0
"2022",2,서울특별시,동작구,0,1,0,1,1,0
"2022",2,서울특별시,관악구,0,4,0,4,0,0
"2022",2,서울특별시,서초구,0,1,0,1,0,1
"2022",2,서울특별시,강남구,4,14,0,14,3,6
"2022",2,서울특별시,송파구,0,1,0,1,0,0
"2022",2,서울특별시,강동구,2,2,0,2,0,1
"2022",2,부산광역시,동구,0,1,0,1,0,0
"2022",2,부산광역시,부산진구,0,11,0,11,0,1
"2022",2,부산광역시,동래구,0,5,0,5,0,0
"2022",2,부산광역시,남구,0,2,0,2,1,0
"2022",2,부산광역시,해운대구,0,23,0,23,0,0
"2022",2,부산광역시,사하구,0,4,0,4,0,0
"2022",2,부산광역시,금정구,0,1,0,1,0,0
"2022",2,부산광역시,강서구,0,3,0,3,0,2
"2022",2,부산광역시,연제구,0,5,0,5,0,0
"2022",2,부산광역시,수영구,0,6,0,6,0,1
"2022",2,부산광역시,사상구,0,2,0,2,1,0
"2022",2,대구광역시,북구,0,4,0,4,1,0
"2022",2,대구광역시,수성구,0,5,0,5,0,2
"2022",2,대구광역시,달서구,0,5,0,5,0,0
"2022",2,인천광역시,미추홀구,0,2,0,2,1,0
"2022",2,인천광역시,연수구,0,1,0,1,0,0
"2022",2,인천광역시,남동구,0,9,0,9,0,0
"2022",2,인천광역시,부평구,0,3,0,3,0,0
"2022",2,인천광역시,서구,0,19,0,19,0,3
"2022",2,인천광역시,강화군,0,1,0,1,1,0
"2022",2,광주광역시,동구,0,1,0,1,0,1
"2022",2,광주광역시,서구,0,19,0,19,1,6
"2022",2,광주광역시,광산구,0,1,0,1,1,0
"2022",2,대전광역시,동구,0,7,0,7,1,2
"2022",2,대전광역시,서구,0,14,0,14,1,0
"2022",2,대전광역시,유성구,0,6,0,6,2,0
"2022",2,대전광역시,대덕구,0,1,0,1,1,0
"2022",2,울산광역시,중구,0,2,0,2,0,0
"2022",2,울산광역시,남구,0,1,0,1,1,0
"2022",2,울산광역시,동구,0,1,0,1,0,0
"2022",2,울산광역시,울주군,0,2,0,2,0,0
"2022",2,경기도,수원시장안구,0,1,0,1,0,0
"2022",2,경기도,수원시권선구,0,1,0,1,1,0
"2022",2,경기도,수원시팔달구,0,3,0,3,2,0
"2022",2,경기도,수원시영통구,0,3,0,3,1,0
"2022",2,경기도,성남시수정구,0,6,0,6,0,5
"2022",2,경기도,성남시중원구,0,1,0,1,1,0
"2022",2,경기도,성남시분당구,0,14,0,14,1,0
"2022",2,경기도,의정부시,0,3,0,3,0,0
"2022",2,경기도,안양시동안구,0,2,0,2,0,0
"2022",2,경기도,부천시,0,7,0,7,0,2
"2022",2,경기도,광명시,0,1,0,1,1,0
"2022",2,경기도,평택시,0,9,0,9,0,4
"2022",2,경기도,안산시상록구,0,2,0,2,1,0
"2022",2,경기도,고양시일산동구,0,1,1,1,0,0
"2022",2,경기도,고양시일산서구,0,2,0,2,0,0
"2022",2,경기도,구리시,0,1,0,1,0,0
"2022",2,경기도,남양주시,0,2,0,2,0,1
"2022",2,경기도,시흥시,5,4,0,4,0,1
"2022",2,경기도,군포시,0,1,0,1,1,0
"2022",2,경기도,파주시,0,1,0,1,0,0
"2022",2,경기도,안성시,0,1,0,1,0,0
"2022",2,경기도,김포시,0,38,0,38,4,15
"2022",2,경기도,화성시,0,13,0,13,0,10
"2022",2,경기도,광주시,0,1,0,1,1,0
"2022",2,경기도,양주시,0,1,0,1,1,0
"2022",2,경기도,포천시,0,1,0,1,0,0
"2022",2,경기도,양평군,0,6,0,6,0,0
"2022",2,충청북도,청주시상당구,0,1,0,1,1,0
"2022",2,충청북도,청주시서원구,0,2,0,2,0,1
"2022",2,충청북도,청주시청원구,0,2,0,2,0,0
"2022",2,충청북도,충주시,0,3,0,3,0,0
"2022",2,충청북도,제천시,0,1,0,1,1,0
"2022",2,충청남도,천안시동남구,0,1,0,1,0,0
"2022",2,충청남도,천안시서북구,0,1,0,1,0,0
"2022",2,충청남도,공주시,0,1,0,1,0,1
"2022",2,충청남도,홍성군,0,2,0,2,0,0
"2022",2,전라남도,여수시,0,2,0,2,1,0
"2022",2,전라남도,화순군,0,1,0,1,1,0
"2022",2,전라남도,해남군,0,1,0,1,0,0
"2022",2,전라남도,영암군,0,1,0,1,1,0
"2022",2,경상북도,포항시남구,0,1,0,1,0,1
"2022",2,경상북도,포항시북구,0,17,0,17,1,2
"2022",2,경상북도,경주시,0,1,0,1,0,1
"2022",2,경상북도,구미시,0,85,0,85,1,3
"2022",2,경상북도,영천시,0,1,0,1,0,0
"2022",2,경상북도,경산시,0,1,0,1,0,1
