,dealAmount,deposit,전세가율,buildYear,excluUseAr,floor,본번,부번,offiNm,sggCd,sggNm.x,umdNm.x,편차,전용면적_그룹,평균 전세가율
1197,21777,23750,109.0600174,2020,29.75,22,1015,0,광교 효성해링턴 타워 레이크,41117,수원시 영통구,하동,0,소형,109.0600174
1198,47750,3800,7.958115183,2020,45.02,7,1015,0,광교 효성해링턴 타워 레이크,41117,수원시 영통구,하동,-43.35537773,중형,51.31349292
1199,51500,17291.66667,33.57605178,2020,45.02,11,1015,0,광교 효성해링턴 타워 레이크,41117,수원시 영통구,하동,-17.73744114,중형,51.31349292
1200,38000,33804.54545,88.95933014,2020,45.02,15,1015,0,광교 효성해링턴 타워 레이크,41117,수원시 영통구,하동,37.64583722,중형,51.31349292
1201,41900,26567.85714,63.40777361,2020,45.02,21,1015,0,광교 효성해링턴 타워 레이크,41117,수원시 영통구,하동,12.09428069,중형,51.31349292
1202,29400,1286,4.37414966,2020,57.22,3,100,0,파인펠리체 오피스텔,41115,수원시 팔달구,교동,0,중형,4.37414966
1203,47500,21943.47826,46.19679634,2020,59.35,4,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동,-3.066212809,중형,49.26300915
1204,67425,21329.62963,31.63460086,2020,59.35,6,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동,-17.62840829,중형,49.26300915
1205,70000,30580.68182,43.68668831,2020,59.35,9,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동,-5.576320839,중형,49.26300915
1206,50200,27365.66667,54.51328021,2020,59.35,10,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동,5.250271061,중형,49.26300915
1207,54333.33333,29344.04762,54.00744961,2020,59.35,12,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동,4.744440461,중형,49.26300915
1208,51800,21168.86667,40.86653797,2020,59.35,13,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동,-8.396471179,중형,49.26300915
1209,48000,26167.10526,54.51480263,2020,59.35,15,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동,5.251793481,중형,49.26300915
1210,63000,25819.25,40.98293651,2020,59.35,18,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동,-8.280072639,중형,49.26300915
1211,49000,21900,44.69387755,2020,59.35,19,1336,0,힐스테이트 광교중앙역,41117,수원시 영통구,이의동,-4.569131599,중형,49.26300915
1212,28900,13608,47.08650519,2020,61.42,5,100,0,파인펠리체 오피스텔,41115,수원시 팔달구,교동,21.47090533,대형,25.61559986
1213,31100,1289,4.144694534,2020,61.42,8,100,0,파인펠리체 오피스텔,41115,수원시 팔달구,교동,-21.47090533,대형,25.61559986
1214,36850,1843,5.001356852,2020,84.73,5,1120,9,(1120-9),41113,수원시 권선구,세류동,-32.46286347,대형,37.46422032
1215,37000,5000,13.51351351,2020,84.73,7,1120,9,(1120-9),41113,수원시 권선구,세류동,-23.95070681,대형,37.46422032
1216,36950,1848,5.00135318,2020,84.92,6,1120,9,(1120-9),41113,수원시 권선구,세류동,-32.46286714,대형,37.46422032
1217,21500,5500,25.58139535,2021,23.41,6,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-37.6831963,소형,63.26459165
1218,23066.66667,14342.85714,62.18001652,2021,23.41,9,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-1.084575126,소형,63.26459165
1219,19566.66667,13642.85714,69.72499392,2021,23.41,11,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,6.460402274,소형,63.26459165
1220,22500,1800,8,2021,23.41,13,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-55.26459165,소형,63.26459165
1221,22500,13933.33333,61.92592593,2021,23.41,14,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-1.338665716,소형,63.26459165
1222,15200,15940,104.8684211,2021,23.41,17,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,41.60382945,소형,63.26459165
1223,22000,10000,45.45454545,2021,23.41,22,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-17.8100462,소형,63.26459165
1224,21500,19000,88.37209302,2021,23.41,23,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,25.10750137,소형,63.26459165
1225,19566.66667,10583.33333,54.08858603,2021,23.41,24,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-9.176005616,소형,63.26459165
1226,19400,13580,70,2021,23.41,27,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,6.735408354,소형,63.26459165
1227,23550,16833.33333,71.47912243,2021,23.41,28,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,8.214530784,소형,63.26459165
1228,20000,19500,97.5,2021,23.41,30,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,34.23540835,소형,63.26459165
1229,15720,3150,20.03816794,2021,24.68,2,1011,15,DK-ECO 권선,41113,수원시 권선구,권선동,-0.857976883,소형,20.89614482
1230,15800,1365,8.639240506,2021,24.68,3,1011,15,DK-ECO 권선,41113,수원시 권선구,권선동,-12.25690432,소형,20.89614482
1231,13309,1000,7.513712525,2021,30.33,3,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동,-41.95040105,중형,49.46411358
1232,14941,10763.33333,72.0389086,2021,30.33,4,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동,22.57479502,중형,49.46411358
1233,14343,12050.4,84.01589626,2021,30.33,5,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동,34.55178268,중형,49.46411358
1234,12754,8250,64.68558883,2021,30.33,6,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동,15.22147525,중형,49.46411358
1235,12754,11625,91.14787518,2021,30.33,7,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동,41.6837616,중형,49.46411358
1236,12754,16240,127.3326015,2021,30.33,9,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동,77.86848792,중형,49.46411358
1237,14698.72727,3216.666667,21.88398088,2021,30.33,10,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동,-27.5801327,중형,49.46411358
1238,36750,13903.84615,37.83359498,2021,35.19,2,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,-11.42941417,중형,49.26300915
1239,37300,30125,80.76407507,2021,35.19,3,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,31.50106592,중형,49.26300915
1240,36890.4,24531.25,66.49765251,2021,35.19,4,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,17.23464336,중형,49.26300915
1241,38600,15500,40.15544041,2021,35.19,5,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,-9.107568739,중형,49.26300915
1242,36378,19693.75,54.13642861,2021,35.19,6,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,4.873419461,중형,49.26300915
1243,37525,20321.42857,54.15437327,2021,35.19,7,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,4.891364121,중형,49.26300915
1244,37842,13038.88889,34.45613046,2021,35.19,8,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,-14.80687869,중형,49.26300915
1245,38900,27250,70.05141388,2021,35.19,9,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,20.78840473,중형,49.26300915
1246,37700,11444.44444,30.35661656,2021,35.19,10,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,-18.90639259,중형,49.26300915
1247,34630,29000,83.74241987,2021,35.26,2,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,34.47941072,중형,49.26300915
1248,39500,16000,40.50632911,2021,35.26,10,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,-8.756680039,중형,49.26300915
1249,18985.71429,11162.09091,58.79205144,2021,37.05,3,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동,9.327937864,중형,49.46411358
1250,19100,10280.82353,53.8263012,2021,37.05,6,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동,4.362187624,중형,49.46411358
1251,19100,13920.16667,72.88045375,2021,37.05,7,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동,23.41634017,중형,49.46411358
1252,19100,12192.92,63.83727749,2021,37.05,8,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동,14.37316391,중형,49.46411358
1253,19100,12647.73077,66.2184857,2021,37.05,9,1118,4,호매실 THE LIV STYLE,41113,수원시 권선구,금곡동,16.75437212,중형,49.46411358
1254,40000,5875,14.6875,2021,39.19,3,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,-34.57550915,중형,49.26300915
1255,40000,14500,36.25,2021,39.19,6,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,-13.01300915,중형,49.26300915
1256,39400,24416.66667,61.97123519,2021,39.19,7,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,12.70822604,중형,49.26300915
1257,41866.66667,25773.33333,61.56050955,2021,39.19,8,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,12.2975004,중형,49.26300915
1258,38500,13755.55556,35.72871573,2021,39.19,9,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,-13.53429342,중형,49.26300915
1259,42750,13562.5,31.7251462,2021,39.19,10,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,-17.53786295,중형,49.26300915
1260,37900,2000,5.277044855,2021,39.26,6,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,-43.98596429,중형,49.26300915
1261,54250,27250,50.23041475,2021,47.04,10,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,0.967405601,중형,49.26300915
1262,47700,38000,79.66457023,2021,47.11,5,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,30.40156108,중형,49.26300915
1263,47500,35000,73.68421053,2021,47.11,9,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,24.42120138,중형,49.26300915
1264,29000,24983.33333,86.14942529,2021,49.14,4,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,37.94685965,중형,48.20256564
1265,34600,14714.28571,42.52683732,2021,49.14,5,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-5.675728319,중형,48.20256564
1266,35000,10555.55556,30.15873016,2021,49.14,8,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-18.04383548,중형,48.20256564
1267,30900,14416.66667,46.65587918,2021,49.14,9,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-1.546686459,중형,48.20256564
1268,31000,22750,73.38709677,2021,49.14,10,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,25.18453113,중형,48.20256564
1269,35450,11812.5,33.32157969,2021,49.14,13,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-14.88098595,중형,48.20256564
1270,35600,17300,48.59550562,2021,49.14,14,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,0.392939981,중형,48.20256564
1271,38000,21500,56.57894737,2021,49.14,15,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,8.376381731,중형,48.20256564
1272,34500,18277.77778,52.97906602,2021,49.14,16,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,4.776500381,중형,48.20256564
1273,32500,27492.85714,84.59340659,2021,49.14,17,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,36.39084095,중형,48.20256564
1274,35100,25500,72.64957265,2021,49.14,20,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,24.44700701,중형,48.20256564
1275,32750,27425,83.74045802,2021,49.14,21,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,35.53789238,중형,48.20256564
1276,31300,17333.33333,55.37806177,2021,49.14,23,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,7.175496131,중형,48.20256564
1277,32066.66667,18908.33333,58.96569647,2021,49.14,24,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,10.76313083,중형,48.20256564
1278,36300,26875,74.03581267,2021,49.14,25,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,25.83324703,중형,48.20256564
1279,35750,12928.57143,36.16383616,2021,49.14,26,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-12.03872948,중형,48.20256564
1280,33950,14250,41.97349043,2021,49.14,28,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-6.229075209,중형,48.20256564
1281,32500,2000,6.153846154,2021,49.14,31,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-42.04871949,중형,48.20256564
1282,32200,22333.33333,69.35817805,2021,49.14,32,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,21.15561241,중형,48.20256564
1283,34500,21362.5,61.92028986,2021,49.14,33,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,13.71772422,중형,48.20256564
1284,36000,19633.33333,54.53703704,2021,49.14,37,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,6.334471401,중형,48.20256564
1285,53000,33000,62.26415094,2021,50.75,7,1348,0,광교중앙역 SK VIEW,41117,수원시 영통구,이의동,13.00114179,중형,49.26300915
1286,42600,33000,77.46478873,2021,58.97,15,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,29.26222309,중형,48.20256564
1287,38500,26666.66667,69.26406926,2021,58.97,18,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,21.06150362,중형,48.20256564
1288,61100,16000,26.18657938,2021,58.97,21,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-22.01598626,중형,48.20256564
1289,39900,17000,42.60651629,2021,58.97,22,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-5.596049349,중형,48.20256564
1290,50000,25400,50.8,2021,58.97,23,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,2.597434361,중형,48.20256564
1291,43900,19750,44.98861048,2021,58.97,25,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-3.213955159,중형,48.20256564
1292,40000,11750,29.375,2021,58.97,27,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,-18.82756564,중형,48.20256564
1293,45000,33000,73.33333333,2021,58.97,32,950,0,화서역 파크 푸르지오,41111,수원시 장안구,정자동,25.13076769,중형,48.20256564
1294,27600,2000,7.246376812,2021,61.19,4,580,2,건우까사미2차,41111,수원시 장안구,파장동,-32.98024931,대형,40.22662612
1295,28400,21000,73.94366197,2021,61.24,4,580,2,건우까사미2차,41111,수원시 장안구,파장동,33.71703585,대형,40.22662612
1296,25850,28400,109.8646035,2021,62.33,6,580,2,건우까사미2차,41111,수원시 장안구,파장동,69.63797738,대형,40.22662612
1297,29700,2000,6.734006734,2021,62.33,12,580,2,건우까사미2차,41111,수원시 장안구,파장동,-33.49261939,대형,40.22662612
1298,29900,1000,3.344481605,2021,62.33,13,580,2,건우까사미2차,41111,수원시 장안구,파장동,-36.88214452,대형,40.22662612
1299,32287,22863,70.81178183,2021,74.81,2,102,29,창룡오피스텔,41117,수원시 영통구,매탄동,0.526723185,대형,70.28505865
1300,32949,23319,70.77301284,2021,74.81,3,102,29,창룡오피스텔,41117,수원시 영통구,매탄동,0.487954195,대형,70.28505865
1301,32949,23274,70.63643813,2021,74.81,4,102,29,창룡오피스텔,41117,수원시 영통구,매탄동,0.351379485,대형,70.28505865
1302,32618,22480,68.91900178,2021,74.81,5,102,29,창룡오피스텔,41117,수원시 영통구,매탄동,-1.366056865,대형,70.28505865
1303,37238,1105,2.967398894,2021,77.09,2,77,10,스타빌,41115,수원시 팔달구,매산로3가,0.088196802,대형,2.879202093
1304,37800,1055,2.791005291,2021,77.09,3,77,10,스타빌,41115,수원시 팔달구,매산로3가,-0.088196802,대형,2.879202093
1305,16978.5,6375,37.54748653,2022,23.23,4,433,0,가온팰리스,41113,수원시 권선구,서둔동,4.43207528,소형,33.11541125
1306,18957,5437.5,28.68333597,2022,23.23,6,433,0,가온팰리스,41113,수원시 권선구,서둔동,-4.43207528,소형,33.11541125
1307,20882,200,0.957762666,2022,27.1,7,1016,15,LH청년나래가,41113,수원시 권선구,권선동,-19.93838216,소형,20.89614482
1308,21412,4140,19.33495236,2022,28.08,10,1016,15,LH청년나래가,41113,수원시 권선구,권선동,-1.561192463,소형,20.89614482
1309,16537,200,1.209409204,2022,29.36,2,1125,2,LH청년나래가,41113,수원시 권선구,금곡동,-15.07042916,소형,16.27983836
1310,17125,200,1.167883212,2022,29.36,4,1125,2,LH청년나래가,41113,수원시 권선구,금곡동,-15.11195515,소형,16.27983836
1311,17125,1100,6.423357664,2022,29.36,5,1125,2,LH청년나래가,41113,수원시 권선구,금곡동,-9.856480701,소형,16.27983836
1312,17232,2093.333333,12.14794181,2022,29.36,6,1125,2,LH청년나래가,41113,수원시 권선구,금곡동,-4.131896555,소형,16.27983836
1313,17339,1450,8.362650672,2022,29.36,7,1125,2,LH청년나래가,41113,수원시 권선구,금곡동,-7.917187693,소형,16.27983836
1314,17393,200,1.149887886,2022,29.36,8,1125,2,LH청년나래가,41113,수원시 권선구,금곡동,-15.12995048,소형,16.27983836
1315,17366,200,1.151675688,2022,29.73,2,1125,2,LH청년나래가,41113,수원시 권선구,금곡동,-15.12816268,소형,16.27983836
